p_val,avg_log2FC,pct.1,pct.2,p_val_adj,ratio,gene,,,,,,,,,,,
8.7925E-31,0.593782878,0.72,0.552,1.41419E-26,1.304347826,Anxa4,,,,,,,,,,,
6.08975E-33,0.593337538,0.788,0.661,9.79475E-29,1.192133132,Gnb2,,,,,,,,,,,
8.10906E-26,0.591447045,0.805,0.745,1.30426E-21,1.080536913,Fabp2,,,,,,,,,,,
1.7929E-37,0.590468075,0.655,0.399,2.88369E-33,1.64160401,Gadd45gip1,,,,,,,,,,,
2.35916E-39,0.589150939,0.638,0.354,3.79448E-35,1.802259887,Pdha1,,,,,,,,,,,
3.74416E-48,0.588687012,0.992,0.991,6.02211E-44,1.001009082,Serf2,,,,,,,,,,,
9.11648E-33,0.587369285,0.65,0.397,1.46629E-28,1.637279597,Cct7,,,,,,,,,,,
1.37697E-34,0.585763965,0.766,0.635,2.21471E-30,1.206299213,Rbx1,,,,,,,,,,,
6.13935E-36,0.585251978,0.816,0.729,9.87454E-32,1.119341564,Eif5,,,,,,,,,,,
2.35175E-43,0.582791113,0.565,0.246,3.78256E-39,2.296747967,Rnf186,,,,,,,,,,,
5.08387E-33,0.582332295,0.802,0.668,8.17689E-29,1.200598802,Zfp706,,,,,,,,,,,
5.22141E-37,0.580874822,0.61,0.346,8.39811E-33,1.76300578,Mrps16,,,,,,,,,,,
3.62235E-21,0.580849438,0.698,0.592,5.82619E-17,1.179054054,Serinc3,,,,,,,,,,,
1.22146E-31,0.579666753,0.596,0.363,1.9646E-27,1.641873278,Gapdh,,,,,,,,,,,
1.77255E-50,0.579225711,0.593,0.237,2.85096E-46,2.502109705,Rpl13-ps3,,,,,,,,,,,
4.12726E-39,0.578963237,0.582,0.277,6.63829E-35,2.101083032,Sf3b1,,,,,,,,,,,
2.77505E-47,0.578489423,0.559,0.213,4.46339E-43,2.624413146,Hnrnph1,,,,,,,,,,,
3.68426E-37,0.57764952,0.59,0.298,5.92576E-33,1.979865772,Ddx39b,,,,,,,,,,,
2.43823E-39,0.577484813,0.607,0.319,3.92165E-35,1.902821317,Snrpd3,,,,,,,,,,,
8.68934E-61,0.576512627,0.576,0.173,1.39759E-56,3.329479769,Ssrp1,,,,,,,,,,,
5.45401E-55,0.574861704,0.548,0.175,8.77224E-51,3.131428571,Ppp1r14d,,,,,,,,,,,
9.59044E-31,0.574840436,0.621,0.369,1.54253E-26,1.682926829,Ndufv1,,,,,,,,,,,
1.43927E-26,0.574585999,0.718,0.526,2.31493E-22,1.365019011,Rsrp1,,,,,,,,,,,
1.68853E-32,0.573864695,0.602,0.356,2.71584E-28,1.691011236,Hacd1,,,,,,,,,,,
2.40097E-31,0.572045535,0.548,0.291,3.86171E-27,1.883161512,Tsn,,,,,,,,,,,
1.81906E-29,0.571366012,0.867,0.831,2.92578E-25,1.0433213,Bag1,,,,,,,,,,,
1.20723E-50,0.570420841,0.556,0.205,1.94172E-46,2.712195122,Ssbp1,,,,,,,,,,,
7.69202E-34,0.568882516,0.514,0.236,1.23718E-29,2.177966102,Ndufa9,,,,,,,,,,,
1.39042E-55,0.568468405,0.582,0.191,2.23635E-51,3.047120419,Itga6,,,,,,,,,,,
4.16797E-27,0.567945804,0.686,0.507,6.70376E-23,1.353057199,Sh3bgrl3,,,,,,,,,,,
2.06866E-33,0.566625021,0.596,0.349,3.32724E-29,1.70773639,Sf3b6,,,,,,,,,,,
4.22151E-32,0.566063215,0.661,0.462,6.78988E-28,1.430735931,Sdhc,,,,,,,,,,,
2.18356E-22,0.564929197,0.774,0.671,3.51204E-18,1.153502235,Ubc,,,,,,,,,,,
1.07005E-33,0.564440807,0.565,0.303,1.72107E-29,1.864686469,Wdr89,,,,,,,,,,,
1.85434E-29,0.564061333,0.808,0.717,2.98253E-25,1.126917713,Dstn,,,,,,,,,,,
6.68913E-56,0.563721175,0.559,0.189,1.07588E-51,2.957671958,Nudt21,,,,,,,,,,,
5.76019E-32,0.562492347,0.782,0.638,9.26469E-28,1.225705329,1110008F13Rik,,,,,,,,,,,
7.39144E-32,0.562437971,0.667,0.446,1.18884E-27,1.495515695,Rab25,,,,,,,,,,,
3.27084E-31,0.561542494,0.678,0.473,5.26081E-27,1.433403805,Ak2,,,,,,,,,,,
1.40498E-32,0.561210383,0.61,0.348,2.25978E-28,1.752873563,Ptges3,,,,,,,,,,,
7.94784E-30,0.560647252,0.655,0.438,1.27833E-25,1.49543379,Lsr,,,,,,,,,,,
1.33015E-46,0.560173604,0.52,0.187,2.13941E-42,2.780748663,Lsm3,,,,,,,,,,,
4.76699E-25,0.557630655,0.655,0.436,7.66723E-21,1.502293578,Ogt,,,,,,,,,,,
7.11212E-43,0.557434345,0.636,0.317,1.14391E-38,2.006309148,Smoc2,,,,,,,,,,,
2.00712E-30,0.557306035,0.811,0.697,3.22825E-26,1.163558106,D8Ertd738e,,,,,,,,,,,
3.21415E-40,0.556900182,0.59,0.276,5.16963E-36,2.137681159,Tardbp,,,,,,,,,,,
3.58848E-28,0.556791509,0.785,0.72,5.7717E-24,1.090277778,Coa3,,,,,,,,,,,
2.08918E-40,0.556668189,0.585,0.28,3.36024E-36,2.089285714,Snrpc,,,,,,,,,,,
6.93873E-28,0.555627606,0.692,0.538,1.11602E-23,1.286245353,Ndufs5,,,,,,,,,,,
2.75667E-38,0.555395007,0.545,0.251,4.43383E-34,2.171314741,Tm4sf5,,,,,,,,,,,
7.5395E-34,0.5538622,0.588,0.31,1.21265E-29,1.896774194,Top1,,,,,,,,,,,
1.00584E-31,0.553382546,0.675,0.457,1.61779E-27,1.47702407,2310036O22Rik,,,,,,,,,,,
3.91105E-34,0.552554361,0.571,0.303,6.29052E-30,1.884488449,Fbp2,,,,,,,,,,,
7.20675E-27,0.552241869,0.644,0.46,1.15913E-22,1.4,Med28,,,,,,,,,,,
8.66606E-35,0.550067138,0.703,0.478,1.39385E-30,1.470711297,Tpm1,,,,,,,,,,,
1.14787E-46,0.549879564,0.511,0.167,1.84624E-42,3.05988024,Sdsl,,,,,,,,,,,
8.9151E-49,0.549387764,0.551,0.198,1.4339E-44,2.782828283,Gm15013,,,,,,,,,,,
4.25942E-52,0.549236747,0.565,0.2,6.85085E-48,2.825,Fundc2,,,,,,,,,,,
2.05722E-33,0.546846642,0.517,0.239,3.30883E-29,2.163179916,Celf1,,,,,,,,,,,
2.5341E-52,0.546747036,0.506,0.15,4.07585E-48,3.373333333,Siva1,,,,,,,,,,,
6.66907E-39,0.546572947,0.613,0.308,1.07265E-34,1.99025974,Eif4h,,,,,,,,,,,
4.4083E-31,0.546107074,0.633,0.403,7.0903E-27,1.570719603,Mrpl20,,,,,,,,,,,
6.78666E-41,0.545599647,0.551,0.24,1.09157E-36,2.295833333,Rtcb,,,,,,,,,,,
1.78665E-23,0.545431876,0.749,0.694,2.87366E-19,1.07925072,Polr2f,,,,,,,,,,,
4.93203E-27,0.542990158,0.816,0.732,7.93268E-23,1.114754098,Txndc17,,,,,,,,,,,
9.20095E-39,0.542150381,0.545,0.239,1.47988E-34,2.280334728,Srsf7,,,,,,,,,,,
1.30787E-38,0.541890317,0.658,0.379,2.10358E-34,1.736147757,Nol7,,,,,,,,,,,
5.24585E-45,0.541070751,0.534,0.204,8.43742E-41,2.617647059,Tomm40,,,,,,,,,,,
1.35985E-36,0.540741563,0.556,0.269,2.18718E-32,2.066914498,Fkbp3,,,,,,,,,,,
5.66109E-67,0.540198392,0.494,0.098,9.1053E-63,5.040816327,Marcks,,,,,,,,,,,
5.35574E-39,0.540081372,0.613,0.281,8.61417E-35,2.181494662,Rbm25,,,,,,,,,,,
7.54729E-31,0.540011896,0.398,0.146,1.21391E-26,2.726027397,Birc5,,,,,,,,,,,
1.11878E-29,0.539876576,0.605,0.384,1.79945E-25,1.575520833,Psma6,,,,,,,,,,,
1.25867E-51,0.53980412,0.429,0.098,2.02445E-47,4.37755102,Fgfbp1,,,,,,,,,,,
1.4149E-59,0.539180989,0.477,0.109,2.27572E-55,4.376146789,Cnih4,,,,,,,,,,,
1.65064E-30,0.538866303,0.554,0.298,2.65489E-26,1.859060403,Hnrnpu,,,,,,,,,,,
9.22547E-56,0.538136345,0.545,0.161,1.48382E-51,3.385093168,Nop56,,,,,,,,,,,
4.16032E-28,0.538043565,0.607,0.393,6.69146E-24,1.544529262,Mpc1,,,,,,,,,,,
4.29234E-31,0.537633656,0.616,0.353,6.9038E-27,1.745042493,Atxn7l3b,,,,,,,,,,,
1.02809E-33,0.536798168,0.537,0.251,1.65358E-29,2.139442231,Sfpq,,,,,,,,,,,
5.40668E-38,0.535565306,0.992,0.994,8.6961E-34,0.997987928,Ftl1,,,,,,,,,,,
5.95871E-21,0.535499742,0.859,0.831,9.58399E-17,1.033694344,Itm2b,,,,,,,,,,,
4.2841E-38,0.533985117,0.537,0.222,6.89054E-34,2.418918919,Trim2,,,,,,,,,,,
8.34304E-33,0.533690675,0.633,0.37,1.3419E-28,1.710810811,Ppp1r14b,,,,,,,,,,,
3.84589E-38,0.533577358,0.562,0.257,6.18573E-34,2.186770428,Srsf1,,,,,,,,,,,
1.8306E-46,0.533301504,0.514,0.179,2.94434E-42,2.87150838,Tmpo,,,,,,,,,,,
2.32943E-23,0.531956423,0.636,0.5,3.74665E-19,1.272,Ndufa3,,,,,,,,,,,
